Year	Month	Speaker	Title	MP3
2005	10	Dieter F. Uchtdorf	Christlike Attributes—the Wind beneath Our Wings	http://media2.ldscdn.org/assets/general-conference/october-2005-general-conference/2005-10-5070-elder-dieter-f-uchtdorf-64k-eng.mp3
2005	10	Lowell M. Snow	Compass of the Lord	http://media2.ldscdn.org/assets/general-conference/october-2005-general-conference/2005-10-5050-elder-lowell-m-snow-64k-eng.mp3
2005	10	Thomas S. Monson	Do Your Duty—That Is Best	http://media2.ldscdn.org/assets/general-conference/october-2005-general-conference/2005-10-3050-president-thomas-s-monson-64k-eng.mp3
2005	10	Elder Ulisses Soares	Feed My Sheep	http://media2.ldscdn.org/assets/general-conference/october-2005-general-conference/2005-10-5060-elder-ulisses-soares-64k-eng.mp3
2005	10	Gordon B. Hinckley	Forgiveness	http://media2.ldscdn.org/assets/general-conference/october-2005-general-conference/2005-10-4060-president-gordon-b-hinckley-64k-eng.mp3
2005	10	Paul E. Koelliker	Gospel Covenants Bring Promised Blessings	http://media2.ldscdn.org/assets/general-conference/october-2005-general-conference/2005-10-5040-elder-paul-e-koelliker-64k-eng.mp3
2005	10	Paul K. Sybrowsky	If Christ Had My Opportunities …	http://media2.ldscdn.org/assets/general-conference/october-2005-general-conference/2005-10-2060-elder-paul-k-sybrowsky-64k-eng.mp3
2005	10	Gordon B. Hinckley	If Ye Are Prepared Ye Shall Not Fear	http://media2.ldscdn.org/assets/general-conference/october-2005-general-conference/2005-10-3060-president-gordon-b-hinckley-64k-eng.mp3
2005	10	James E. Faust	Instruments in the Hands of God	http://media2.ldscdn.org/assets/general-relief-society-meeting/2005-general-relief-society-meeting/2005-09-0040-president-james-e-faust-64k-eng.mp3
2005	10	Russell M. Nelson	Jesus Christ—the Master Healer	http://media2.ldscdn.org/assets/general-conference/october-2005-general-conference/2005-10-5010-elder-russell-m-nelson-64k-eng.mp3
2005	10	Joseph B. Wirthlin	Journey to Higher Ground	http://media2.ldscdn.org/assets/general-conference/october-2005-general-conference/2005-10-1050-elder-joseph-b-wirthlin-64k-eng.mp3
2005	10	Anne C. Pingree	Knowing the Lord’s Will for You	http://media2.ldscdn.org/assets/general-relief-society-meeting/2005-general-relief-society-meeting/2005-09-0030-anne-c-pingree-64k-eng.mp3
2005	10	Elder Charles Didier	Man’s Search for Divine Truth	http://media2.ldscdn.org/assets/general-conference/october-2005-general-conference/2005-10-3020-elder-charles-didier-64k-eng.mp3
2005	10	Cheryl C. Lant	My Soul Delighteth in the Scriptures	http://media2.ldscdn.org/assets/general-conference/october-2005-general-conference/2005-10-4040-cheryl-c-lant-64k-eng.mp3
2005	10	Boyd K. Packer	On Zion’s Hill	http://media2.ldscdn.org/assets/general-conference/october-2005-general-conference/2005-10-4020-president-boyd-k-packer-64k-eng.mp3
2005	10	Gordon B. Hinckley	Opening Remarks	http://media2.ldscdn.org/assets/general-conference/october-2005-general-conference/2005-10-1010-president-gordon-b-hinckley-64k-eng.mp3
2005	10	Robert D. Hales	Preparations for the Restoration and the Second Coming:My Hand Shall Be over Thee	http://media2.ldscdn.org/assets/general-conference/october-2005-general-conference/2005-10-5020-elder-robert-d-hales-64k-eng.mp3
2005	10	Dallin H. Oaks	Priesthood Authority in the Family and the Church	http://media2.ldscdn.org/assets/general-conference/october-2005-general-conference/2005-10-2020-elder-dallin-h-oaks-64k-eng.mp3
2005	10	Won Yong Ko	Sacrifice Is a Joy and a Blessing	http://media2.ldscdn.org/assets/general-conference/october-2005-general-conference/2005-10-5030-elder-won-yong-ko-64k-eng.mp3
2005	10	Henry B. Eyring	Spiritual Preparedness:Start Early and Be Steady	http://media2.ldscdn.org/assets/general-conference/october-2005-general-conference/2005-10-2070-elder-henry-b-eyring-64k-eng.mp3
2005	10	Bonnie D. Parkin	Sweet Moments	http://media2.ldscdn.org/assets/general-relief-society-meeting/2005-general-relief-society-meeting/2005-09-0010-bonnie-d-parkin-64k-eng.mp3
2005	10	Kathleen H. Hughes	That We May All Sit Down in Heaven Together	http://media2.ldscdn.org/assets/general-relief-society-meeting/2005-general-relief-society-meeting/2005-09-0020-kathleen-h-hughes-64k-eng.mp3
2005	10	Paul V. Johnson	The Blessings of General Conference	http://media2.ldscdn.org/assets/general-conference/october-2005-general-conference/2005-10-3030-elder-paul-v-johnson-64k-eng.mp3
2005	10	C. Scott Grow	The Book of Mormon, the Instrument to Gather Scattered Israel	http://media2.ldscdn.org/assets/general-conference/october-2005-general-conference/2005-10-2050-elder-c-scott-grow-64k-eng.mp3
2005	10	James E. Faust	The Light in Their Eyes	http://media2.ldscdn.org/assets/general-conference/october-2005-general-conference/2005-10-1060-president-james-e-faust-64k-eng.mp3
2005	10	Thomas S. Monson	The Prophet Joseph Smith:Teacher by Example	http://media2.ldscdn.org/assets/general-conference/october-2005-general-conference/2005-10-4010-president-thomas-s-monson-64k-eng.mp3
2005	10	Susan W. Tanner	The Sanctity of the Body	http://media2.ldscdn.org/assets/general-conference/october-2005-general-conference/2005-10-1040-susan-w-tanner-64k-eng.mp3
2005	10	Thomas S. Monson	The Sustaining of Church Officers	http://media2.ldscdn.org/assets/general-conference/october-2005-general-conference/2005-10-2010-the-sustaining-of-church-officers-64k-eng.mp3
2005	10	Jeffrey R. Holland	To Young Women	http://media2.ldscdn.org/assets/general-conference/october-2005-general-conference/2005-10-2030-elder-jeffrey-r-holland-64k-eng.mp3
2005	10	Benjamín De Hoyos	True Happiness:A Conscious Decision	http://media2.ldscdn.org/assets/general-conference/october-2005-general-conference/2005-10-2040-elder-benjamin-de-hoyos-64k-eng.mp3
2005	10	Richard G. Scott	Truth Restored	http://media2.ldscdn.org/assets/general-conference/october-2005-general-conference/2005-10-4050-elder-richard-g-scott-64k-eng.mp3
2005	10	M. Russell Ballard	What Matters Most Is What Lasts Longest	http://media2.ldscdn.org/assets/general-conference/october-2005-general-conference/2005-10-2080-elder-m-russell-ballard-64k-eng.mp3
2006	04	James E. Faust	A Royal Priesthood	http://media2.ldscdn.org/assets/general-conference/april-2006-general-conference/2006-04-3040-president-james-e-faust-64k-eng.mp3
2006	04	Dallin H. Oaks	All Men Everywhere	http://media2.ldscdn.org/assets/general-conference/april-2006-general-conference/2006-04-4050-elder-dallin-h-oaks-64k-eng.mp3
2006	04	Julie B. Beck	An Outpouring of Blessings	http://media2.ldscdn.org/assets/general-conference/april-2006-general-conference/2006-04-1030-julie-b-beck-64k-eng.mp3
2006	04	Henry B. Eyring	As a Child	http://media2.ldscdn.org/assets/general-conference/april-2006-general-conference/2006-04-1040-elder-henry-b-eyring-64k-eng.mp3
2006	04	L. Tom Perry	As Now We Take the Sacrament	http://media2.ldscdn.org/assets/general-conference/april-2006-general-conference/2006-04-2090-elder-l-tom-perry-64k-eng.mp3
2006	04	Jeffrey R. Holland	Broken Things to Mend	http://media2.ldscdn.org/assets/general-conference/april-2006-general-conference/2006-04-4020-elder-jeffrey-r-holland-64k-eng.mp3
2006	04	Robert W. Cantwell	Church Auditing Department Report, 2005	http://media2.ldscdn.org/assets/general-conference/april-2006-general-conference/2006-04-2020-church-auditing-department-report-2005-64k-eng.mp3
2006	04	M. Russell Ballard	Creating a Gospel-Sharing Home	http://media2.ldscdn.org/assets/general-conference/april-2006-general-conference/2006-04-5010-elder-m-russell-ballard-64k-eng.mp3
2006	04	Susan W. Tanner	I Am the Light Which Ye Shall Hold Up	http://media2.ldscdn.org/assets/general-young-women-meeting/2006-general-young-women-meeting/2006-03-0010-susan-w-tanner-64k-eng.mp3
2006	04	Boyd K. Packer	I Will Remember Your Sins No More	http://media2.ldscdn.org/assets/general-conference/april-2006-general-conference/2006-04-2040-president-boyd-k-packer-64k-eng.mp3
2006	04	Robert S. Wood	Instruments of the Lord’s Peace	http://media2.ldscdn.org/assets/general-conference/april-2006-general-conference/2006-04-5040-elder-robert-s-wood-64k-eng.mp3
2006	04	Elaine S. Dalton	It Shows in Your Face	http://media2.ldscdn.org/assets/general-young-women-meeting/2006-general-young-women-meeting/2006-03-0030-elaine-s-dalton-64k-eng.mp3
2006	04	Richard G. Scott	Now Is the Time to Serve a Mission!	http://media2.ldscdn.org/assets/general-conference/april-2006-general-conference/2006-04-5020-elder-richard-g-scott-64k-eng.mp3
2006	04	Russell M. Nelson	Nurturing Marriage	http://media2.ldscdn.org/assets/general-conference/april-2006-general-conference/2006-04-2080-elder-russell-m-nelson-64k-eng.mp3
2006	04	Ronald A. Rasband	Our Rising Generation	http://media2.ldscdn.org/assets/general-conference/april-2006-general-conference/2006-04-3020-elder-ronald-a-rasband-64k-eng.mp3
2006	04	Thomas S. Monson	Our Sacred Priesthood Trust	http://media2.ldscdn.org/assets/general-conference/april-2006-general-conference/2006-04-3050-president-thomas-s-monson-64k-eng.mp3
2006	04	H. Bruce Stucki	Prayer, Faith, and Family:Stepping-Stones to Eternal Happiness	http://media2.ldscdn.org/assets/general-conference/april-2006-general-conference/2006-04-5050-elder-h-bruce-stucki-64k-eng.mp3
2006	04	Richard G. Hinckley	Repentance, a Blessing of Membership	http://media2.ldscdn.org/assets/general-conference/april-2006-general-conference/2006-04-3030-elder-richard-g-hinckley-64k-eng.mp3
2006	04	Dieter F. Uchtdorf	See the End from the Beginning	http://media2.ldscdn.org/assets/general-conference/april-2006-general-conference/2006-04-3010-elder-dieter-f-uchtdorf-64k-eng.mp3
2006	04	Gordon B. Hinckley	Seek Ye the Kingdom of God	http://media2.ldscdn.org/assets/general-conference/april-2006-general-conference/2006-04-4060-president-gordon-b-hinckley-64k-eng.mp3
2006	04	F. Michael Watson	Statistical Report, 2005	http://media2.ldscdn.org/assets/general-conference/april-2006-general-conference/2006-04-2030-statistical-report-2005-64k-eng.mp3
2006	04	H. David Burton	Tender Hearts and Helping Hands	http://media2.ldscdn.org/assets/general-conference/april-2006-general-conference/2006-04-1020-bishop-h-david-burton-64k-eng.mp3
2006	04	David A. Bednar	That We May Always Have His Spirit to Be with Us	http://media2.ldscdn.org/assets/general-conference/april-2006-general-conference/2006-04-2050-elder-david-a-bednar-64k-eng.mp3
2006	04	Joseph B. Wirthlin	The Abundant Life	http://media2.ldscdn.org/assets/general-conference/april-2006-general-conference/2006-04-5060-elder-joseph-b-wirthlin-64k-eng.mp3
2006	04	Wolfgang H. Paul	The Gift of Agency	http://media2.ldscdn.org/assets/general-conference/april-2006-general-conference/2006-04-2070-elder-wolfgang-h-paul-64k-eng.mp3
2006	04	Earl C. Tingey	The Great Plan of Happiness	http://media2.ldscdn.org/assets/general-conference/april-2006-general-conference/2006-04-4030-elder-earl-c-tingey-64k-eng.mp3
2006	04	Gordon B. Hinckley	The Need for Greater Kindness	http://media2.ldscdn.org/assets/general-conference/april-2006-general-conference/2006-04-3060-president-gordon-b-hinckley-64k-eng.mp3
2006	04	James E. Faust	The Restoration of All Things	http://media2.ldscdn.org/assets/general-conference/april-2006-general-conference/2006-04-4010-president-james-e-faust-64k-eng.mp3
2006	04	Thomas S. Monson	The Sustaining of Church Officers	http://media2.ldscdn.org/assets/general-conference/april-2006-general-conference/2006-04-2010-the-sustaining-of-church-officers-64k-eng.mp3
2006	04	Robert D. Hales	To Act for Ourselves:The Gift and Blessings of Agency	http://media2.ldscdn.org/assets/general-conference/april-2006-general-conference/2006-04-1010-elder-robert-d-hales-64k-eng.mp3
2006	04	Anne C. Pingree	To Grow Up unto the Lord	http://media2.ldscdn.org/assets/general-conference/april-2006-general-conference/2006-04-4040-anne-c-pingree-64k-eng.mp3
2006	04	Thomas S. Monson	True to the Faith	http://media2.ldscdn.org/assets/general-conference/april-2006-general-conference/2006-04-1050-president-thomas-s-monson-64k-eng.mp3
2006	04	Gordon B. Hinckley	Until Again We Meet	http://media2.ldscdn.org/assets/general-conference/april-2006-general-conference/2006-04-5070-president-gordon-b-hinckley-64k-eng.mp3
2006	04	Julie B. Beck	You Have a Noble Birthright	http://media2.ldscdn.org/assets/general-young-women-meeting/2006-general-young-women-meeting/2006-03-0020-julie-b-beck-64k-eng.mp3
2006	04	James E. Faust	Your Light—a Standard to All Nations	http://media2.ldscdn.org/assets/general-young-women-meeting/2006-general-young-women-meeting/2006-03-0040-president-james-e-faust-64k-eng.mp3
2006	04	David F. Evans	Your Mission Will Change Everything	http://media2.ldscdn.org/assets/general-conference/april-2006-general-conference/2006-04-2060-elder-david-f-evans-64k-eng.mp3
2006	04	David R. Stone	Zion in the Midst of Babylon	http://media2.ldscdn.org/assets/general-conference/april-2006-general-conference/2006-04-5030-elder-david-r-stone-64k-eng.mp3
2006	10	Boyd K. Packer	A Defense and a Refuge	http://media2.ldscdn.org/assets/general-conference/october-2006-general-conference/2006-10-5010-president-boyd-k-packer-64k-eng.mp3
2006	10	Henry B. Eyring	A Priesthood Quorum	http://media2.ldscdn.org/assets/general-conference/october-2006-general-conference/2006-10-3010-elder-henry-b-eyring-64k-eng.mp3
2006	10	David A. Bednar	And Nothing Shall Offend Them	http://media2.ldscdn.org/assets/general-conference/october-2006-general-conference/2006-10-5020-elder-david-a-bednar-64k-eng.mp3
2006	10	Don R. Clarke	Becoming Instruments in the Hands of God	http://media2.ldscdn.org/assets/general-conference/october-2006-general-conference/2006-10-5050-elder-don-r-clarke-64k-eng.mp3
2006	10	Margaret S. Lifferth	Behold Your Little Ones	http://media2.ldscdn.org/assets/general-conference/october-2006-general-conference/2006-10-4040-margaret-s-lifferth-64k-eng.mp3
2006	10	Gordon B. Hinckley	Closing Remarks	http://media2.ldscdn.org/assets/general-conference/october-2006-general-conference/2006-10-5090-president-gordon-b-hinckley-64k-eng.mp3
2006	10	James E. Faust	Discipleship	http://media2.ldscdn.org/assets/general-conference/october-2006-general-conference/2006-10-1080-president-james-e-faust-64k-eng.mp3
2006	10	Bonnie D. Parkin	Eternally Encircled in His Love	http://media2.ldscdn.org/assets/general-relief-society-meeting/2006-general-relief-society-meeting/2006-09-0010-bonnie-d-parkin-64k-eng.mp3
2006	10	David S. Baxter	Faith, Service, Constancy	http://media2.ldscdn.org/assets/general-conference/october-2006-general-conference/2006-10-1050-elder-david-s-baxter-64k-eng.mp3
2006	10	Dallin H. Oaks	He Heals the Heavy Laden	http://media2.ldscdn.org/assets/general-conference/october-2006-general-conference/2006-10-1020-elder-dallin-h-oaks-64k-eng.mp3
2006	10	Stanley G. Ellis	He Trusts Us!	http://media2.ldscdn.org/assets/general-conference/october-2006-general-conference/2006-10-3040-elder-stanley-g-ellis-64k-eng.mp3
2006	10	Robert D. Hales	Holy Scriptures: The Power of God unto Our Salvation	http://media2.ldscdn.org/assets/general-conference/october-2006-general-conference/2006-10-2020-elder-robert-d-hales-64k-eng.mp3
2006	10	Thomas S. Monson	How Firm a Foundation	http://media2.ldscdn.org/assets/general-conference/october-2006-general-conference/2006-10-4010-president-thomas-s-monson-64k-eng.mp3
2006	10	Gordon B. Hinckley	In the Arms of His Love	http://media2.ldscdn.org/assets/general-relief-society-meeting/2006-general-relief-society-meeting/2006-09-0050-president-gordon-b-hinckley-64k-eng.mp3
2006	10	D. Todd Christofferson	Let Us Be Men	http://media2.ldscdn.org/assets/general-conference/october-2006-general-conference/2006-10-3020-elder-d-todd-christofferson-64k-eng.mp3
2006	10	Elaine S. Dalton	Look toward Eternity!	http://media2.ldscdn.org/assets/general-conference/october-2006-general-conference/2006-10-2040-elaine-s-dalton-64k-eng.mp3
2006	10	Craig A. Cardon	Moving Closer to Him	http://media2.ldscdn.org/assets/general-conference/october-2006-general-conference/2006-10-5040-elder-craig-a-cardon-64k-eng.mp3
2006	10	M. Russell Ballard	O Be Wise	http://media2.ldscdn.org/assets/general-conference/october-2006-general-conference/2006-10-1070-elder-m-russell-ballard-64k-eng.mp3
2006	10	Jeffrey R. Holland	Prophets in the Land Again	http://media2.ldscdn.org/assets/general-conference/october-2006-general-conference/2006-10-5080-elder-jeffrey-r-holland-64k-eng.mp3
